"_id","acl","UIAA","French","Fontainebleau","Colour","Name","Line","Date","RouteSetter:","Sector","Area"
"527a637ae4b00987369ad3ec","","VII+/VIII-","","6c","yellow","Generousity, thy name is Tobi","78","2013-06-06","Flo","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3ed","","III+","","","red","Rote Flamme","74","2013-06-03","Elch","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3ee","","VI","","5c+","blue","Lilly und Aliensuppe","75","2013-06-03","Elch","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3ef","","VIII+","","7a+","yellow","Bleeding Kansas","75","2013-06-03","Elch","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3f0","","IX-","","7b+","yellow","Grossohr - Du","74","2013-06-03","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad3f1","","VII","","6b","white/green/blue","Pockennarben-Huang ","55","2013-06-03","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad3f2","","VIII+","","7a+","blue","Clarapappa","33","2013-05-22","Peter Gasser","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad3f3","","VII","","6b","purple","Homogenisiertes Wohlempfinden","77","2013-05-21","Flo","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3f4","","V","","5a+","white/yellow/black","You ve been fektered! ","76","2013-05-21","Flo","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3f5","","VII+","","6b+","black","ob ihr wirklich richtig [...]","74","2013-05-21","Safran","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3f6","","IV+","","","white","Zirkus Wallikralli","74","2013-05-21","Safran","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad3f7","","V-","","4c","purple","...un der Brain- Narf","100","2013-05-14","Mario Retzer","Stadlauer-Mauer","Kletterhalle Wien"
"527a637ae4b00987369ad3f8","","VII+/VIII-","","6c","white/green/blue","1. Wiener Festhaltewochen ","30","2013-05-13","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad3f9","","X","","8b","orange","la endura dura","30","2013-05-13","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad3fa","","X/X+","","8b/8b+","purple","Parmacologicus","22","2013-05-07","Flo","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad3fb","","IX","","7c","orange","la dura","30","2013-05-06","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad3fc","","VII-","","6a+","grey","Huck n schluck","30","2013-05-06","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad3fd","","IX+/X-","","7c+/8a","orange","Kontinuierlich ähnlich","4","2013-04-29","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad3fe","","VII+/VIII-","","6c/+","green","Geniegenierer","4","2013-04-29","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad3ff","","VII+","","6b+","purple","kumulkonglomerat","2","2013-04-29","Safran","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad400","","VII+","","6b+","white","Henkelgeplänkel","3","2013-04-16","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad401","","VIII+","","7a+","black","Keks, Eis + Kinesiotape","3","2013-04-16","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad402","","VIII-","","6c+","blue","da, wo der Hammer hängen tut","6","2013-04-15","Safran","Schattenburg","Kletterhalle Wien"
"527a637ae4b00987369ad403","","VIII","","7a","red","steiler Affenzahn","26","2013-04-15","Safran","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad404","","X","","8b","blue","""Jugend ohne Job""","22","2013-04-08","Flo","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad405","","X-","","8a+","blue","""Jugend ohne Gott""","22","2013-04-08","Flo","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad406","","VIII+/IX-","","7b","green","Grünspannwerk","2","2013-04-08","Safran","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad407","","VII+/VIII-","","6c","purple","Thunderbolt","32","2013-04-04","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad408","","VII-","","6a+","yellow","statisches Zentralamt","33","2013-04-04","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad409","","VIII-","","6c+","sand","checkin.humotrot.ru","30","2013-04-04","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad40a","","VIII+","","7a+","sand","checkin.aeroflot.ru","30","2013-04-04","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad40b","","VI+","","5c+/6a","green","Ragnarrök","33","2013-03-29","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad40c","","V-","","5a","white","Die weiße Rose","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad40d","","VIII-","","6c/c+","green","Schtschi","31","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad40e","","V/V+","","5b","black","Katorga","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad40f","","VIII","","7a","blue","Radetzkys Marsch","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad410","","VII-","","6a+","blue","Radetzky Marsch","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad411","","VI/VI+","","5c+","white","Resistance","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad412","","IX-","","7b+","pink","nolens volens","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad413","","VIII-","","6c+","pink","So called SOKOL","30","2013-03-27","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad414","","V+","","","green","Kamikaze in gr�n","103","2013-03-21","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad415","","VI-","","","red","dem thomas ein Dorn im Auge","104","2013-03-21","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad416","","VIII+/IX-","","7b","yellow","opritschniki","31","2013-03-21","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad417","","VII+","","6b+","yellow","opritschnina","31","2013-03-21","Elch","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad418","","","","Fb 7b+","yellow","Kevin allein auf der Kugel","0","2013-03-20","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad419","","","","Fb 5a+","green","Doppelalpha Leo L�we","0","2013-03-20","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad41a","","","","Fb 4c+","yellow","Wanna hear you scream","0","2013-03-20","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad41b","","","","Fb 6c+","yellow","Hinter mir die Sintflut","0","2013-03-20","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad41c","","","","Fb 5c","blue","Landes Holding","0","2013-03-20","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad41d","","","","Fb 6c+","blue","En Klok Ko","0","2013-03-20","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad41e","","","","Fb 6a","white","weiss- lang","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad41f","","","","Fb 7a","green","Hardgreen","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad420","","","","Fb 5c","white","Weiss Stehstart","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad421","","","","Fb 5b","orange","Orange vorne","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad422","","","","Fb 6c/6c+","green","Hellgr�n vorne","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad423","","VIII","","7a","orange","Shitstorm","22","2013-03-19","Flo","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad424","","VIII-","","6c+","orange","Twittergewitter","22","2013-03-19","Flo","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad425","","","","Fb 6a+","white","Bleached","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad426","","","","Fb 5b+","green","Dunkelgrün (vorne)","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad427","","","","Fb 6a+","green","Dunkelgrün (Überhang)","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad428","","","","Fb 6c","brown","Braun","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad429","","","","Fb 5c","red","Rot Rot Rot","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad42a","","","","Fb 5c+","blue","Blau (Überhang)","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad42b","","","","Fb 5a","orange","Orange SUPEReasy","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad42c","","","","Fb 6a+","black","Schwarz + Sprung","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad42d","","","","Fb 5c+","orange","Orange  li","0","2013-03-19","Flo","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad42e","","","","Fb 6a","blue","Lisl Todt Did It","0","2013-03-19","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad42f","","","","Fb 6b","yellow","Yellow Mellow","0","2013-03-19","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad430","","","","Fb 6b","red","Für Werner zu beinhart","0","2013-03-19","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad431","","","","Fb 7a","yellow","Anonym Verfügung","0","2013-03-19","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad432","","","","FB 5b","purple","Kurz aber bündig","0","2013-03-19","Elch","Boulderkugel","Kletterhalle Wien"
"527a637ae4b00987369ad433","","VII+","","6b+","orange","Queen of the Stoneedge","32","2013-03-18","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad434","","V+","","5a+","white","durch Leid zum Licht","32","2013-03-18","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad435","","IV+","","","red","Teufel auch","107","2013-03-14","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad436","","IV","","","yellow","Bittermandel","105","2013-03-14","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad437","","IX-","","7b/7b+","yellow","""Vier""","3","2013-03-13","Matthias Woitzuck","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad438","","IX-/IX","","7b+/7c","green","""Drei""","25","2013-03-13","Matthias Woitzuck","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad439","","IX+/X-","","8a","white/green/blue","""Zwei""","22","2013-03-13","Matthias Woitzuck","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad43a","","VIII","","7a","white","""Eins""","19","2013-03-13","Matthias Woitzuck","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad43b","","","","FB 5c","green","Grüner Boulder","0","2013-03-11","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad43c","","V-","","","darkbrown","Flotte Lotte","108","2013-03-11","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad43d","","II","","","white","White Lie","108","2013-03-11","Flo","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad43e","","IV-","","","yellow","Den Höhenmeterfresser","108","2013-03-11","Flo","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad43f","","III+","","","blue","Das schwedische Wedelwunder","109","2013-03-11","Flo","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad440","","III","","","red","Elkomanie","110","2013-03-11","Flo","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad441","","II","","","white","Irro Elchheit","110","2013-03-11","Flo","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad442","","V","","","green","Frontallappengürtelprüfung","106","2013-03-11","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad443","","V-","","","white","Like an Ägyptian Gürtelprüfung","106","2013-03-11","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad444","","V+","","","purple","KSP Gürtel Prüfung","107","2013-03-11","Elch","Kurswand","Kletterhalle Wien"
"527a637ae4b00987369ad445","","VII+/VIII-","","6c","purple","Metropole des Kleinmuts","1","2013-03-11","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad446","","VI-","","","black","Mind the Gap","1","2013-03-11","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad447","","V-","","","purple","Kantengürtelprüfung","105","2013-03-11","Elch","Erlebnisturm","Kletterhalle Wien"
"527a637ae4b00987369ad448","","VI","","5c","blue","Weittal Classics","14","2013-03-04","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad449","","V/V+","","","grey","Salzahammer","14","2013-03-04","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad44a","","VII+/VIII-","","6c","blue","Science Friction","16","2013-03-04","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad44b","","VII-/VII","","6a+/6b","orange","Trick 7","1","2013-03-04","Safran","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad44c","","IV+","","","white","kein Bier vor 4","1","2013-03-04","Safran","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad44d","","","","Fb 6a/6a+","black","host an lightner","0","2013-03-01","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad44e","","","","Fb 5c","red","das süsskartoffelmassaker","0","2013-03-01","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad44f","","","","Fb 6b","green","lebensgroße milkawerbung","0","2013-03-01","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad450","","VII+/VIII-","","6c","yellow","Back to the very old school","16","2013-02-25","Peter Gasser","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad451","","III","","","white","Der Elchi wirds scho richtn","15","2013-02-25","Flo","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad452","","IV+","","","pink","Ich bin dann mal weg","15","2013-02-25","Flo","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad453","","VIII-","","6c+","yellow","Klagemauer","12","2013-02-25","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad454","","VII+/VIII-","","6c","white","Dolinenmaus","25","2013-02-25","Elch","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad455","","V-","","5a","purple","Maginot Line","13","2013-02-25","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad456","","IV+","","","green","GROSSE REIBN","16","2013-02-25","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad457","","VI+","","6a","purple","Enigma","16","2013-02-25","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad458","","VII+","","6b+","green","oiso dem Mike gfoits","13","2013-02-25","Safran","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad459","","VI+/VII-","","6a","blue","Flatliners- The Reerection","12","2013-02-25","Safran","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad45a","","VIII","","7a","grey","Geh, da saust ja einer Grau!","27","2013-02-25","Safran","Ost-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad45b","","","","Fb 6a+","yellow","matt gelb rechts","0","2013-02-21","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad45c","","","","Fb 5a","white","weiss links","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad45d","","","","Fb 5a","pink","pink","0","2013-02-21","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad45e","","","","Fb 6a","yellow","neon gelb","0","2013-02-21","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad45f","","","","Fb 6a","yellow","matt gelb","0","2013-02-21","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad460","","","","Fb 5c","black","Schwarz","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad461","","","","Fb 6a","white","weiss","0","2013-02-21","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad462","","","","Fb 5b","red","Rot x","0","2013-02-21","Simon Leitner","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad463","","","","Fb 6b","green","gr�n xx","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad464","","","","Fb 5b","orange","Orange x","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad465","","","","Fb 5c","green","Gr�n x","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad466","","","","Fb 4a","pink","Rosa xx","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad467","","","","Fb 6a","blue","Blau","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad468","","","","Fb 5c","white","Wei� x","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad469","","","","Fb 4c","pink","Rosa x","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad46a","","","","Fb 6b","orange","Orange","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad46b","","","","Fb 6c+","white/green/blue","GWB","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad46c","","","","Fb 6b+","yellow","Pyramiden/Neon Gelb","0","2013-02-21","Flo","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad46d","","III+","","","white","Promilleweg - frisch�[...]","13","2013-02-18","Safran","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad46e","","V","","","yellow","Glaubstnedadu","10","2013-02-15","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad46f","","VII-","","6a+","black","Tschiff da Goks","10","2013-02-15","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad470","","VI","","5c+","green","Glenfiddich","73","2013-02-13","MIcha van Houdt","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad471","","VIII+","","7a+","yellow","Glenlivet","73","2013-02-13","MIcha van Houdt","Strandcafe","Kletterhalle Wien"
"527a637ae4b00987369ad472","","III+","","","white","Quantenr�ckschritt","11","2013-02-13","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad473","","V+","","","green","Teufelsplombe","11","2013-02-13","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad474","","VI+","","6a","white/green/blue","Schiestl Surfer ","10","2013-02-13","Elch","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad475","","IX-","","7b/7b+","yellow","Slow and steady wins the race","4","2013-02-11","Flo","Traumschiff","Kletterhalle Wien"
"527a637ae4b00987369ad476","","IV+","","","purple","Ziag oder fliag!","34","2013-02-07","Flo","S�dturm","Kletterhalle Wien"
"527a637ae4b00987369ad477","","VI+","","6a","orange","Die Austropatriotische�[...]","45","2013-02-07","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad478","","IV+","","","purple","Welcome to Pensionopolis","45","2013-02-07","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad479","","VIII+","","7a+/7b","white/yellow/black","Sternum auf Franz�sisch","51","2013-02-05","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad47a","","VIII/VIII+","","7a+","yellow","Mit extra Gorgonzola","34","2013-02-05","Elch","S�dturm","Kletterhalle Wien"
"527a637ae4b00987369ad47b","","VI+/VII-","","6a+","orange","Oh Christian, Dein Chalk sei�[...]","34","2013-02-05","Elch","S�dturm","Kletterhalle Wien"
"527a637ae4b00987369ad47c","","VI","","5c","orange","auch Arme haben Beine","10","2013-02-04","Safran","Sonnenplatte","Kletterhalle Wien"
"527a637ae4b00987369ad47d","","IX","","7c","black","musst k�mpfen bis zum letzten�[...]","5","2013-02-04","Safran","Schattenburg","Kletterhalle Wien"
"527a637ae4b00987369ad47e","","V+","","5b","sand","Auf Gederb + Verdeih","45","2013-01-31","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad47f","","","","Fb 7a+","red","Rot","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad480","","","","Fb 5c","purple","Violett (8)","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad481","","","","Fb 6c","grey","Grau (7)","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad482","","","","Fb 6a+","pink","ROSA","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad483","","","","Fb 6b","yellow","Werners Abfuhr","0","2013-01-31","Elch","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad484","","","","6a","yellow","Werners Anmache","0","2013-01-31","Elch","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad485","","","","Fb 7b+","orange","Orange (6)","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad486","","","","Fb 6c+","green","Gr�n!","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad487","","","","Fb 6b","blue","Blau JUMP (4)","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad488","","","","Fb 6b+/6c","black","Schwarz (3)","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad489","","","","Fb 6a+/6b","white/green/blue","Gr�n- Wei�- Blau (2) ","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad48a","","","","Fb 6a+/6b","white","Wei�","0","2013-01-31","Simon Leitner","Stiegenwandl","Kletterhalle Wien"
"527a637ae4b00987369ad48b","","VIII-/VIII","","6c+/7a","green","High 5 mit Fu�","50","2013-01-29","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad48c","","VII+/VIII-","","6c","orange","""Jedem Routensetzter Seinen�[...]","50","2013-01-28","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad48d","","VII-","","6a+","blue","""Zivilisierte Kraftaus�bung�[...]","50","2013-01-28","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad48e","","V+/VI-","","5b+","darkbrown","""Elcho unchained""","50","2013-01-28","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad48f","","VI+/VII-","","6a","purple","die Froschhenkelkuppe","52","2013-01-23","Safran","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad490","","IX+","","7c+","white/green/blue","3x umr�hren, fertig ","49","2013-01-23","Safran","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad491","","VII+","","6c","yellow","F�r mein Batzi!","50","2013-01-22","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad492","","VIII","","7a","green","Zuckerschnecke Leszek","47","2013-01-22","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad493","","V+/VI-","","","grey","Hyperinflation","47","2013-01-22","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad494","","VIII+","","7b","blue","Emser Depesche","46","2013-01-22","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad495","","VII-","","6a+","green","Smorrig","39","2013-01-22","Elch","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad496","","VIII+","","7a+","white/green/blue","moussierend im Abgang ","39","2013-01-22","Safran","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad497","","V+","","5a+","sand","Win Win Situation. Mit [...]","39","2013-01-22","Safran","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad498","","V/V+","","5a+","black","ischraubsuper.com","49","2013-01-22","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad499","","VII-/VII","","6a+/6b","pink","""Keren kuppelt krandios""","48","2013-01-22","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad49a","","V+","","","yellow","Kitsch, Konsum und Klingeling","36","2013-01-18","Flo","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad49b","","VIII-","","6c+","blue","Super Pursuit Mode","35","2013-01-18","Flo","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad49c","","VII-/VII","","6a+/6b","darkbrown","Kopf bis Fuss - schönen Gruß","47","2013-01-16","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad49d","","VI+/VII-","","6a/6a+","yellow","die Jochen - Brauner - Kante","46","2013-01-16","Elch","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad49e","","VI-","","5b+","green","me gusta mochmadino (me gustas [...]","35","2013-01-14","Safran","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad49f","","V","","","white/yellow/black","HIGH 5 ","47","2013-01-10","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad4a0","","IX","","7c","purple","Demokratie früher und heute","26","2013-01-09","Johannes Held","Hammer","Kletterhalle Wien"
"527a637ae4b00987369ad4a1","","VI+/VII-","","6a","blue","die Nacht der apokalyptischen [...]","37","2013-12-21","Safran","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad4a2","","","","Fb 4b","purple","Boulder Violett","0","2013-12-19","Flo","Kurswand Bouldern","Kletterhalle Wien"
"527a637ae4b00987369ad4a3","","IV+","","","yellow","Bruttosozialglück-Multiplikato [...]","48","2013-12-19","Flo","Hohe Wand","Kletterhalle Wien"
"527a637ae4b00987369ad4a4","","","","Fb 7a","yellow","Ticket to Bleau","0","2013-12-19","Elch","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad4a5","","","","Fb 5b","green","Greenhorn","0","2013-12-19","Elch","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad4a6","","","","Fb 5b","green","D'Greane","0","2013-12-19","Elch","Boulderuniversum","Kletterhalle Wien"
"527a637ae4b00987369ad4a7","","VII","","6b","yellow","Thomas Kinnhook","69","2013-12-17","Mario Retzer","West-Pfeiler","Kletterhalle Wien"
"527a637ae4b00987369ad4a8","","VIII+/IX-","","7a+/7b","pink","Es geht um nix!","37","2013-12-17","Peter Gasser","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad4a9","","VII+/VIII-","","6c","black","Return of the ironing man","37","2013-12-17","Safran","Südturm","Kletterhalle Wien"
"527a637ae4b00987369ad4aa","","VIII","","7a","blue","... jetzt mit noch mehr [...]","48","2013-12-17","Safran","Hohe Wand","Kletterhalle Wien"
